PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
209694_at	5805	0.1111111111	0.6131118881	0.0681235431
209695_at	11156	1	0.9634615385	0.9634615385
209696_at	2203	0.25	0.7743006993	0.1935751748
209697_at	5533	0.1111111111	0.7638111888	0.0848679099
209698_at	54535	1	0.6131118881	0.6131118881
209699_x_at	1646	0.0606060606	0.1751748252	0.0106166561
209701_at	102723646	0.225	0.8758741259	0.1970716783
209702_at	79068	1	0.7882867133	0.7882867133
209703_x_at	25840	1	0.3503496503	0.3503496503
209704_at	22823	0.8	0.7006993007	0.5605594406
209705_at	22823	0.8	0.7006993007	0.5605594406
209706_at	4824	0.1111111111	0.75	0.0833333333
209707_at	10026	0.5	0.8758741259	0.4379370629
209708_at	26002	1	0.5853146853	0.5853146853
209709_s_at	3161	0.5	0.6131118881	0.3065559441
209710_at	2624	0.2142857143	0.7882867133	0.1689185814
209711_at	23169	0.3333333333	0.7006993007	0.2335664336
209712_at	23169	0.3333333333	0.7882867133	0.2627622378
209713_s_at	23169	0.3333333333	0.6131118881	0.2043706294
209714_s_at	1033	0.0491803279	0.7882867133	0.038768199
209715_at	23468	1	0.7006993007	0.7006993007
209716_at	1435	0.1176470588	0.5713286713	0.0672151378
209717_at	7813	0.4	0.7882867133	0.3153146853
209718_at	29781	0.5	0.4379370629	0.2189685315
209719_x_at	6317	0.2	0.1751748252	0.035034965
209720_s_at	6317	0.2	0.1751748252	0.035034965
209721_s_at	25900	1	0.7006993007	0.7006993007
209722_s_at	5272	0.6666666667	0.6131118881	0.4087412587
209723_at	5272	0.6666666667	0.5115384615	0.341025641
209724_s_at	7541	0.5	0.7882867133	0.3941433566
209725_at	27340	0.5	0.7882867133	0.3941433566
209726_at	770	0.0115606936	0.5255244755	0.0060754275
209727_at	2760	0.1333333333	0.8758741259	0.1167832168
209728_at	3126	0.0625	0.5255244755	0.0328452797
209729_at	10634	1	0.7006993007	0.7006993007
209730_at	6405	0.375	0.3503496503	0.1313811189
209731_at	4913	0.1	0.7743006993	0.0774300699
209732_at	9976	0.25	0.8758741259	0.2189685315
209733_at	11043	1	0.7882867133	0.7882867133
209734_at	3071	0.2222222222	0.7006993007	0.1557109557
209735_at	9429	0.8333333333	0.7006993007	0.5839160839
209736_at	9580	1	0.7882867133	0.7882867133
209737_at	9863	0.5	0.7006993007	0.3503496503
209738_x_at	5675	0.3333333333	0.0875874126	0.0291958042
209739_s_at	8228	0.6	0.9634615385	0.5780769231
209740_s_at	8228	0.6	0.7882867133	0.472972028
209741_x_at	49855	1	0.5255244755	0.5255244755
209742_s_at	4633	0.0833333333	0.7882867133	0.0656905594
209743_s_at	83737	1	0.8758741259	0.8758741259
209744_x_at	83737	1	0.5255244755	0.5255244755
209745_at	10229	1	0.8758741259	0.8758741259
209746_s_at	10229	1	0.7006993007	0.7006993007
209747_at	7043	0.3333333333	0.8973776224	0.2991258741
209748_at	6683	0.375	0.7006993007	0.2627622378
209749_s_at	1636	0.1363636364	0.7882867133	0.1074936427
209750_at	9975	0.4	0.7006993007	0.2802797203
209751_s_at	6399	0.75	0.7006993007	0.5255244755
209752_at	5967	0.1	0.8758741259	0.0875874126
209753_s_at	7112	0.5	0.7006993007	0.3503496503
209754_s_at	7112	0.5	0.8758741259	0.4379370629
209755_at	23057	1	0.8758741259	0.8758741259
209756_s_at	4613	0.25	0.5255244755	0.1313811189
209757_s_at	4613	0.25	0.7006993007	0.1751748252
209758_s_at	8076	0.125	0.7882867133	0.0985358392
209759_s_at	1632	0.0625	0.6131118881	0.038319493
209760_at	23240	1	0.8758741259	0.8758741259
209761_s_at	3431	0.16	0.8758741259	0.1401398601
209762_x_at	3431	0.16	0.4872377622	0.077958042
209763_at	91851	1	0.4379370629	0.4379370629
209764_at	4248	0.7142857143	0.6131118881	0.4379370629
209765_at	8728	0.3333333333	0.7006993007	0.2335664336
209767_s_at	5413	0.6666666667	0.6131118881	0.4087412587
209768_s_at	159195	1	0.1125874126	0.1125874126
209770_at	11119	1	0.4379370629	0.4379370629
209771_x_at	100133941	1	0.7707692308	0.7707692308
209772_s_at	100133941	1	0.8758741259	0.8758741259
209773_s_at	6241	0.3333333333	0.7882867133	0.2627622378
209774_x_at	2920	0.0769230769	0.5115384615	0.0393491124
209775_x_at	6573	0.5714285714	0.3363636364	0.1922077922
209776_s_at	6573	0.4285714286	0.5255244755	0.2252247752
209777_s_at	6573	0.4285714286	0.7882867133	0.3378371628
209778_at	9321	0.1666666667	0.5255244755	0.0875874126
209780_at	57157	0.4545454545	0.5255244755	0.2388747616
209781_s_at	10656	1	0.7882867133	0.7882867133
209782_s_at	1628	0.1176470588	0.7882867133	0.0927396133
209783_at	56848	1	0.4379370629	0.4379370629
209784_s_at	3714	0.25	0.7882867133	0.1970716783
209785_s_at	8605	0.25	0.6867132867	0.1716783217
209786_at	10473	1	0.6692307692	0.6692307692
209787_s_at	10473	1	0.7006993007	0.7006993007
209788_s_at	51752	0.4	0.4379370629	0.1751748252
209789_at	10391	0.625	0.8758741259	0.5474213287
209790_s_at	839	0.0115384615	0.8758741259	0.0101062399
209791_at	11240	0.5	0.8758741259	0.4379370629
209792_s_at	5655	0.6666666667	0.7006993007	0.4671328671
209793_at	2890	0.1627906977	0.8758741259	0.14258416
209794_at	9901	0.25	0.8758741259	0.2189685315
209795_at	969	0.0039840637	0.7743006993	0.0030848633
209796_s_at	10330	1	0.8758741259	0.8758741259
209798_at	4863	0.1666666667	0.8671153846	0.1445192308
209799_at	5562	0.085106383	0.8618881119	0.0733521797
209800_at	3868	0.0434782609	0.4379370629	0.0190407419
209802_at	7262	0.5	0.7006993007	0.3503496503
209803_s_at	7262	0.5	0.7006993007	0.3503496503
209804_at	9937	0.2	0.6131118881	0.1226223776
209805_at	5395	0.1578947368	0.6902097902	0.1089804932
209806_at	85236	0.3333333333	0.7006993007	0.2335664336
209807_s_at	4784	0.2352941176	0.4379370629	0.1030440148
209808_x_at	3621	0.3571428571	0.5255244755	0.1876873127
209810_at	6439	0.1	0.7006993007	0.0700699301
209811_at	835	0.0104712042	0.6867132867	0.007190715
209812_x_at	835	0.0104712042	0.4379370629	0.0045857284
209813_x_at	445347	1	0.5255244755	0.5255244755
209814_at	27309	1	0.8758741259	0.8758741259
209815_at	5727	0.380952381	0.7006993007	0.2669330669
209816_at	5727	0.3333333333	0.6131118881	0.2043706294
209817_at	5532	0.025	0.6131118881	0.0153277972
209818_s_at	22927	0.6666666667	0.5255244755	0.3503496503
209820_s_at	10607	0.2	0.7882867133	0.1576573427
209821_at	90865	1	0.6131118881	0.6131118881
209822_s_at	7436	0.2352941176	0.7882867133	0.1854792267
209823_x_at	101060835	0.5	0.0875874126	0.0437937063
209824_s_at	406	0.0267379679	0.7006993007	0.0187352754
209825_s_at	7371	0.5	0.7006993007	0.3503496503
209826_at	80864	1	0.7006993007	0.7006993007
209827_s_at	3603	0.6666666667	0.7882867133	0.5255244755
209828_s_at	3603	0.25	0.7882867133	0.1970716783
209829_at	9750	0.5333333333	0.6867132867	0.3662470862
209830_s_at	9351	0.3333333333	0.4379370629	0.145979021
209831_x_at	1777	0.5	0.3503496503	0.1751748252
209832_s_at	81620	1	0.6131118881	0.6131118881
209833_at	8738	0.0714285714	0.6694055944	0.0478146853
209834_at	9469	0.6666666667	0.5115384615	0.341025641
209835_x_at	960	0.0575539568	0.7882867133	0.0453690195
209836_x_at	552900	1	0.4379370629	0.4379370629
209837_at	9179	0.375	0.7743006993	0.2903627622
209838_at	9318	0.0869565217	0.7743006993	0.0673304956
209839_at	26052	0.5	0.6131118881	0.3065559441
209840_s_at	54674	1	0.7006993007	0.7006993007
209841_s_at	54674	1	0.7006993007	0.7006993007
209842_at	6663	0.5	0.7006993007	0.3503496503
209843_s_at	6663	0.5	0.6131118881	0.3065559441
209844_at	10481	1	0.7006993007	0.7006993007
209845_at	23608	0.1538461538	0.7006993007	0.1077998924
209846_s_at	11118	1	0.6694055944	0.6694055944
209847_at	1015	0.0769230769	0.5255244755	0.0404249597
209848_s_at	6490	0.3571428571	0.5255244755	0.1876873127
209849_s_at	5889	0.625	0.8758741259	0.5474213287
209850_s_at	10435	1	0.5255244755	0.5255244755
209851_at	23091	0.3333333333	0.6131118881	0.2043706294
209852_x_at	10197	1	0.5255244755	0.5255244755
209853_s_at	10197	1	0.7882867133	0.7882867133
209854_s_at	3817	0.4285714286	0.8758741259	0.3753746254
209855_s_at	3817	0.4285714286	0.6131118881	0.2627622378
209856_x_at	10152	1	0.6131118881	0.6131118881
209857_s_at	56848	1	0.7882867133	0.7882867133
209859_at	114088	0.3333333333	0.7006993007	0.2335664336
209860_s_at	310	0.0305343511	0.7882867133	0.0240698233
209861_s_at	10988	1	0.8758741259	0.8758741259
209862_s_at	9702	0.5	0.8758741259	0.4379370629
209863_s_at	8626	0.4285714286	0.7006993007	0.3002997003
209864_at	23401	1	0.8758741259	0.8758741259
209865_at	23443	1	0.7853146853	0.7853146853
209866_s_at	23284	0.8	0.7882867133	0.6306293706
209867_s_at	23284	0.8	0.7006993007	0.5605594406
209868_s_at	5937	0.2105263158	0.8758741259	0.1843945528
209869_at	150	0.0033112583	0.7882867133	0.0026102209
209870_s_at	321	0.0208333333	0.5255244755	0.0109484266
209871_s_at	321	0.0208333333	0.8758741259	0.0182473776
209872_s_at	11187	1	0.6131118881	0.6131118881
209873_s_at	11187	1	0.7882867133	0.7882867133
209874_x_at	54805	0.4	0.3503496503	0.1401398601
209875_s_at	6696	0.2777777778	0.7006993007	0.1946386946
209876_at	9815	0.4615384615	0.8758741259	0.4042495966
209877_at	6623	0.4	0.6727272727	0.2690909091
209878_s_at	5970	0.2857142857	0.4379370629	0.1251248751
209879_at	6404	0.3333333333	0.4171328671	0.139044289
209880_s_at	6404	0.3333333333	0.6131118881	0.2043706294
209881_s_at	27040	1	0.5255244755	0.5255244755
209882_at	6016	1	0.7882867133	0.7882867133
209883_at	23127	1	0.8515734266	0.8515734266
209884_s_at	9497	0.8888888889	0.7604895105	0.675990676
209885_at	29984	1	0.6131118881	0.6131118881
209886_s_at	4091	0.0454545455	0.7882867133	0.0358312142
209887_at	4091	0.0454545455	0.8758741259	0.0398124603
209888_s_at	4632	0.125	0.3961538462	0.0495192308
209889_at	25956	1	0.7882867133	0.7882867133
209890_at	10098	1	0.8758741259	0.8758741259
209891_at	57405	1	0.8758741259	0.8758741259
209892_at	2526	0.2	0.6131118881	0.1226223776
209893_s_at	2526	0.2	0.7882867133	0.1576573427
209894_at	3953	0.1111111111	0.8480769231	0.0942307692
209895_at	5781	0.125	0.6131118881	0.076638986
209896_s_at	5781	0.125	0.9634615385	0.1204326923
209897_s_at	9353	0.7142857143	0.6867132867	0.4905094905
209898_x_at	643699	0.5	0.1333916084	0.0666958042
209899_s_at	22827	0.8	0.6131118881	0.4904895105
209900_s_at	6566	0.08	0.6131118881	0.049048951
209901_x_at	199	0.0324909747	0.4379370629	0.014229002
209902_at	545	0.0032894737	0.7006993007	0.0023049319
209903_s_at	545	0.0032894737	0.7882867133	0.0025930484
209904_at	7134	0.1111111111	0.756993007	0.0841103341
209905_at	3205	0.1666666667	0.7882867133	0.1313811189
209906_at	719	0.0103092784	0.3503496503	0.0036118521
209907_s_at	50618	0.6666666667	0.7882867133	0.5255244755
209908_s_at	7042	0.2	0.8758741259	0.1751748252
209909_s_at	7042	0.2	0.7006993007	0.1401398601
209910_at	8034	0.12	0.5928321678	0.0711398601
209911_x_at	3017	0.0833333333	0.3503496503	0.0291958042
209912_s_at	9907	0.25	0.8758741259	0.2189685315
209913_x_at	9907	0.25	0.1751748252	0.0437937063
209914_s_at	9378	0.6923076923	0.7882867133	0.5457369554
209915_s_at	9378	0.6923076923	0.6131118881	0.4244620764
209916_at	55526	1	0.7882867133	0.7882867133
209920_at	659	0.0044843049	0.7006993007	0.0031421493
209921_at	23657	1	0.6131118881	0.6131118881
209922_at	8315	0.2857142857	0.7006993007	0.2001998002
209923_s_at	8315	0.2857142857	0.3503496503	0.1000999001
209924_at	6362	0.25	0.4379370629	0.1094842657
209925_at	100506658	1	0.8272727273	0.8272727273
209926_at	729991	0.5	0.7006993007	0.3503496503
209927_s_at	26097	0.6666666667	0.6131118881	0.4087412587
209928_s_at	9242	0.3333333333	0.7006993007	0.2335664336
209929_s_at	8517	0.3636363636	0.6131118881	0.2229497775
209930_s_at	4778	0.2	0.7882867133	0.1576573427
209931_s_at	2281	0.2857142857	0.6131118881	0.1751748252
209932_s_at	1854	1	0.0875874126	0.0875874126
209933_s_at	11314	0.6	0.7882867133	0.472972028
209934_s_at	27032	0.7647058824	0.3503496503	0.2679144385
209935_at	27032	0.7647058824	0.5255244755	0.4018716578
209937_at	7104	0.25	0.7006993007	0.1751748252
209938_at	6871	0.4375	0.5991258741	0.2621175699
209939_x_at	8837	0.75	0.4379370629	0.3284527972
209940_at	10039	1	0.5255244755	0.5255244755
209941_at	8737	0.1	0.7743006993	0.0774300699
209943_at	26235	1	0.7006993007	0.7006993007
209944_at	57862	1	0.9634615385	0.9634615385
209945_s_at	2932	0.2222222222	0.7006993007	0.1557109557
209946_at	7424	0.0526315789	0.6131118881	0.0322690467
209947_at	9898	0.0909090909	0.7006993007	0.0636999364
209948_at	3779	0.125	0.7006993007	0.0875874126
209949_at	4688	0.2352941176	0.9634615385	0.2266968326
209950_s_at	50853	1	0.6131118881	0.6131118881
209951_s_at	5609	0.3636363636	0.7006993007	0.2547997457
209952_s_at	5609	0.3636363636	0.8758741259	0.3184996821
209953_s_at	11140	1	0.7006993007	0.7006993007
209954_x_at	6760	0.2105263158	0.2627622378	0.0553183658
209955_s_at	2191	0.2857142857	0.7006993007	0.2001998002
209956_s_at	816	0.038961039	0.6131118881	0.0238874762
209957_s_at	4878	0.0714285714	0.5255244755	0.0375374625
209958_s_at	27241	0.0578512397	0.9356643357	0.0541293417
209959_at	8013	0.1666666667	0.763986014	0.1273310023
209961_s_at	3082	0.1153846154	0.7882867133	0.0909561592
209962_at	2057	0.3333333333	0.9634615385	0.3211538462
209963_s_at	2057	0.3333333333	0.6131118881	0.2043706294
209964_s_at	6314	0.6	0.7882867133	0.472972028
209965_s_at	5892	0.3333333333	0.7882867133	0.2627622378
209966_x_at	2104	0.92	0.4379370629	0.4029020979
209967_s_at	1390	0.6341463415	0.6131118881	0.3888026608
209968_s_at	4684	0.1363636364	0.7006993007	0.0955499046
209969_s_at	6772	0.2	0.7006993007	0.1401398601
209970_x_at	834	0.032	0.4379370629	0.014013986
209971_x_at	27102	0.5	0.0875874126	0.0437937063
209972_s_at	27102	0.5	0.6131118881	0.3065559441
209973_at	4795	0.2666666667	0.7882867133	0.2102097902
209974_s_at	9184	0.2	0.7882867133	0.1576573427
209975_at	1571	0.1666666667	0.6131118881	0.1021853147
209976_s_at	1571	0.1666666667	0.6131118881	0.1021853147
209977_at	5340	0.0625	0.6832167832	0.042701049
209979_at	104	0.011820331	0.7638111888	0.009028501
209980_s_at	6470	0.1428571429	0.7006993007	0.1000999001
209981_at	27254	0.0035971223	0.6131118881	0.0022054384
209982_s_at	9379	1	0.7006993007	0.7006993007
209983_s_at	9379	1	0.5255244755	0.5255244755
209984_at	23081	0.25	0.7006993007	0.1751748252
209985_s_at	429	0.0043668122	0.8515734266	0.0037186613
209986_at	429	0.0043668122	0.9634615385	0.0042072556
209987_s_at	429	0.0043668122	0.8758741259	0.0038247778
209988_s_at	429	0.0043668122	0.7006993007	0.0030598223
209989_at	10795	1	0.8304195804	0.8304195804
209990_s_at	9568	0.0714285714	0.7882867133	0.0563061938
209991_x_at	9568	0.1428571429	0.5255244755	0.0750749251
209992_at	5208	0.2	0.7006993007	0.1401398601
209993_at	5243	0.1111111111	0.5255244755	0.0583916084
209995_s_at	8115	0.6666666667	0.7006993007	0.4671328671
209996_x_at	5108	0.0606060606	0.5255244755	0.0318499682
209997_x_at	5108	0.0606060606	0.4817307692	0.0291958042
209998_at	84720	1	0.7006993007	0.7006993007
209999_x_at	8651	0.3333333333	0.6131118881	0.2043706294
210000_s_at	8651	0.3333333333	0.8758741259	0.291958042
210001_s_at	8651	0.3333333333	0.7882867133	0.2627622378
210002_at	2627	0.037037037	0.7006993007	0.025951826
210004_at	4973	0.1764705882	0.7006993007	0.1236528178
210005_at	2618	0.0625	0.3363636364	0.0210227273
210006_at	25864	1	0.7882867133	0.7882867133
210007_s_at	2820	0.3076923077	0.4379370629	0.1347498655
210008_s_at	6183	0.1428571429	0.7882867133	0.1126123876
210009_s_at	9570	0.3333333333	0.7882867133	0.2627622378
210010_s_at	6576	0.4285714286	0.5255244755	0.2252247752
210011_s_at	2130	0.3333333333	0.5255244755	0.1751748252
210012_s_at	2130	0.0833333333	0.8758741259	0.0729895105
210013_at	3263	0.1052631579	0.7006993007	0.0737578211
210014_x_at	3420	0.3636363636	0.6131118881	0.2229497775
210015_s_at	4133	0.3	0.7882867133	0.236486014
210016_at	23040	0.4444444444	0.7882867133	0.3503496503
210017_at	10892	0.6666666667	0.6131118881	0.4087412587
210018_x_at	10892	0.6666666667	0.7006993007	0.4671328671
210020_x_at	810	0.0086206897	0.5851398601	0.0050443091
210021_s_at	10309	0.1111111111	0.6131118881	0.0681235431
210022_at	84759	0.5	0.3503496503	0.1751748252
210023_s_at	84759	0.5	0.7006993007	0.3503496503
210024_s_at	10477	1	0.8758741259	0.8758741259
210025_s_at	29775	1	0.6131118881	0.6131118881
210026_s_at	29775	1	0.8758741259	0.8758741259
210027_s_at	328	0.0296296296	0.8758741259	0.025951826
210028_s_at	23595	1	0.7006993007	0.7006993007
210029_at	3620	0.2	0.6131118881	0.1226223776
210030_at	83475	1	0.6131118881	0.6131118881
210031_at	919	0.0138888889	0.7743006993	0.0107541764
210032_s_at	9576	0.8333333333	0.5255244755	0.4379370629
210033_s_at	9576	0.8333333333	0.7882867133	0.6569055944
210035_s_at	388650	0.8	0.515034965	0.412027972
210036_s_at	3757	0.0384615385	0.6131118881	0.0235812265
210037_s_at	4843	0.0555555556	0.7882867133	0.0437937063
210038_at	5588	0.2142857143	0.7882867133	0.1689185814
210039_s_at	5588	0.2142857143	0.8618881119	0.1846903097
210040_at	57468	1	0.9391608392	0.9391608392
210041_s_at	5238	0.8571428571	0.4379370629	0.3753746254
210042_s_at	1522	0.1111111111	0.5991258741	0.0665695416
210043_at	83786	1	0.4699300699	0.4699300699
210044_s_at	4066	0.1428571429	0.7006993007	0.1000999001
210046_s_at	3418	0.2	0.7006993007	0.1401398601
210047_at	4891	0.0454545455	0.3503496503	0.0159249841
210048_at	8774	0.3333333333	0.7006993007	0.2335664336
210049_at	462	0.0107526882	0.6727272727	0.0072336266
210050_at	84727	0.6666666667	0.423951049	0.2826340326
210051_at	10411	1	0.763986014	0.763986014
210052_s_at	22974	0.6666666667	0.7006993007	0.4671328671
210053_at	6877	0.5	0.7882867133	0.3941433566
210054_at	79441	1	0.5991258741	0.5991258741
210055_at	7253	0.0118343195	0.7882867133	0.0093288368
210056_at	27289	0.3333333333	0.5255244755	0.1751748252
210057_at	23049	1	0.7006993007	0.7006993007
210058_at	5603	0.2	0.7006993007	0.1401398601
210059_s_at	5603	0.2	0.6131118881	0.1226223776
210060_at	5148	0.2857142857	0.6486013986	0.1853146853
210061_at	51385	1	0.7882867133	0.7882867133
210062_s_at	51385	1	0.763986014	0.763986014
210063_at	1757	0.8333333333	0.7743006993	0.6452505828
210064_s_at	7348	0.125	0.7882867133	0.0985358392
210065_s_at	7348	0.125	0.7006993007	0.0875874126
210066_s_at	361	0.0117647059	0.8758741259	0.0103044015
210067_at	361	0.0117647059	0.7882867133	0.0092739613
210068_s_at	361	0.0117647059	0.4379370629	0.0051522007
210069_at	1375	0.5454545455	0.6131118881	0.3344246662
210070_s_at	1375	0.5454545455	0.7006993007	0.3821996186
210072_at	6363	0.5	0.7777972028	0.3888986014
210073_at	6489	0.1176470588	0.9494755245	0.1117030029
210074_at	1515	0.15	0.4379370629	0.0656905594
210075_at	51257	1	0.5851398601	0.5851398601
210076_x_at	26135	1	0.3893356643	0.3893356643
210078_s_at	7881	1	0.5888111888	0.5888111888
210079_x_at	7881	1	0.4101398601	0.4101398601
210080_x_at	10136	1	0.234965035	0.234965035
210081_at	177	0.0593220339	0.9634615385	0.057154498
210082_at	24	0.000262605	0.6131118881	0.0001610063
210083_at	8482	0.2222222222	0.6589160839	0.1464257964
210085_s_at	8416	0.0243902439	0.7882867133	0.0192265052
210086_at	55806	1	0.5923076923	0.5923076923
210087_s_at	9019	0.1904761905	0.9634615385	0.1835164835
210088_x_at	4635	1	0.2627622378	0.2627622378
210089_s_at	3910	0.3214285714	0.8758741259	0.281530969
210090_at	23237	1	0.7006993007	0.7006993007
210091_s_at	1837	0.3461538462	0.8758741259	0.3031871974
210092_at	4116	0.0909090909	0.7006993007	0.0636999364
210093_s_at	4116	0.0909090909	0.5255244755	0.0477749523
210094_s_at	56288	1	0.4379370629	0.4379370629
210095_s_at	3486	0.08	0.7006993007	0.0560559441
210096_at	1580	0.1428571429	0.7604895105	0.1086413586
210097_s_at	51406	1	0.7006993007	0.7006993007
210098_s_at	51406	1	0.5255244755	0.5255244755
210099_at	20	0.001223491	0.7743006993	0.00094735
210100_s_at	20	0.001223491	0.5255244755	0.0006429745
210101_x_at	51100	1	0.6131118881	0.6131118881
210102_at	4013	0.03125	0.9634615385	0.0301081731
210103_s_at	3170	0.375	0.7882867133	0.2956075175
210104_at	10001	1	0.8758741259	0.8758741259
210105_s_at	102724705	0.9	0.7882867133	0.709458042
210106_at	5959	0.1333333333	0.7006993007	0.0934265734
210107_at	1179	0.1666666667	0.7882867133	0.1313811189
210108_at	776	0.0229007634	0.8758741259	0.0200581861
210110_x_at	3189	0.3157894737	0.4817307692	0.1521255061
210111_s_at	23008	0.4	0.7882867133	0.3153146853
210112_at	3257	0.2	0.8513986014	0.1702797203
210113_s_at	22861	0.6666666667	0.4379370629	0.291958042
210114_at	27130	1	0.8758741259	0.8758741259
210115_at	116832	1	0.9634615385	0.9634615385
210116_at	4068	0.03125	0.8758741259	0.0273710664
210117_at	6674	0.0652173913	0.5255244755	0.0342733354
210118_s_at	3552	0.0588235294	0.7006993007	0.0412176059
