PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
ILMN_3289352 6128 1 0.976 0.976
ILMN_1741847 4319 1 0.996 0.996
ILMN_1795266 90187 1 0.996 0.996
ILMN_3225624 83940 1 0.838 0.838
ILMN_1732187 55260 1 0.996 0.996
ILMN_1772274 7423 1 0.996 0.996
ILMN_3238707 654320 1 0.996 0.996
ILMN_2214713 132989 0.8 0.996 0.7968
ILMN_1768393 6632 1 0.996 0.996
ILMN_1755004 9301 1 0.996 0.996
ILMN_2275711 5100 0.5 0.996 0.498
ILMN_1740623 5100 1 0.996 0.996
ILMN_1675560 645843 1 0.996 0.996
ILMN_2189366 4922 1 0.996 0.996
ILMN_1764690 4922 1 0.996 0.996
ILMN_1797701 7761 1 0.996 0.996
ILMN_1751598 83667 1 0.996 0.996
ILMN_1693114 200162 0.2 0.996 0.1992
ILMN_1747800 401562 1 0.996 0.996
ILMN_1670149 256148 1 0.996 0.996
ILMN_1680339 5157 1 0.996 0.996
ILMN_1767894 5423 0.5 0.996 0.498
ILMN_1802524 7087 1 0.996 0.996
ILMN_1801953 3549 1 0.996 0.996
ILMN_1660412 157247 1 0.996 0.996
ILMN_3307992 724026 1 0.996 0.996
ILMN_1673681 113235 1 0.996 0.996
ILMN_1792014 348013 1 0.996 0.996
ILMN_1723300 348013 1 0.996 0.996
ILMN_1742147 8266 1 0.996 0.996
ILMN_1688728 27037 0.666666666666667 0.996 0.664
ILMN_1671913 27037 1 0.996 0.996
ILMN_1762003 7095 1 0.996 0.996
ILMN_1766346 57473 1 0.996 0.996
ILMN_3240848 26769 0.142857142857143 0.996 0.142285714285714
ILMN_1664362 84251 1 0.996 0.996
ILMN_1781173 9734 0.636363636363636 0.996 0.633818181818182
ILMN_1728449 9247 1 0.996 0.996
ILMN_3286121 373863 1 0.758 0.758
ILMN_1778956 412 1 0.996 0.996
ILMN_1682232 57708 0.666666666666667 0.996 0.664
ILMN_1782716 6318 1 0.996 0.996
ILMN_1762192 64147 1 0.996 0.996
ILMN_1730295 27181 1 0.996 0.996
ILMN_1742798 6434 1 0.996 0.996
ILMN_1716062 4635 0.25 0.996 0.249
ILMN_1803296 56120 1 0.996 0.996
ILMN_1763083 25924 1 0.996 0.996
ILMN_2188247 112744 1 0.996 0.996
ILMN_1707769 245711 0.333333333333333 0.996 0.332
ILMN_2366587 245711 1 0.996 0.996
ILMN_1716434 153918 1 0.996 0.996
ILMN_1748178 339855 1 0.996 0.996
ILMN_1696615 767 1 0.996 0.996
ILMN_1740613 9851 0.142857142857143 0.956 0.136571428571429
ILMN_1701655 80024 1 0.996 0.996
ILMN_1704485 26333 1 0.996 0.996
ILMN_1703791 310 1 0.996 0.996
ILMN_1662322 310 0.5 0.996 0.498
ILMN_3311150 497634 1 0.996 0.996
ILMN_3307987 497634 1 0.996 0.996
ILMN_1698233 10069 1 0.996 0.996
ILMN_1729453 10867 1 0.996 0.996
ILMN_1669540 646480 1 0.996 0.996
ILMN_2159172 646480 1 0.996 0.996
ILMN_2064311 440574 1 0.996 0.996
ILMN_1768795 140432 1 0.996 0.996
ILMN_1698048 285267 1 0.996 0.996
ILMN_1812701 132321 0.833333333333333 0.996 0.83
ILMN_1689001 1019 1 0.996 0.996
ILMN_1789830 8837 0.9 0.996 0.8964
ILMN_1787251 23002 1 0.996 0.996
ILMN_2046470 23002 1 0.996 0.996
ILMN_1785574 27429 1 0.996 0.996
ILMN_2133187 339105 1 0.996 0.996
ILMN_1778304 54882 0.25 0.996 0.249
ILMN_1756443 3623 1 0.996 0.996
ILMN_1803590 196441 1 0.996 0.996
ILMN_3244096 196441 1 0.996 0.996
ILMN_2234187 1036 0.5 0.996 0.498
ILMN_1753931 1036 1 0.996 0.996
ILMN_1662174 94103 1 0.996 0.996
ILMN_1783798 2622 1 0.996 0.996
ILMN_1787949 6210 1 0.9465 0.9465
ILMN_1688162 6557 1 0.996 0.996
ILMN_1798964 284365 1 0.996 0.996
ILMN_1811535 84962 0.5 0.996 0.498
ILMN_1675556 55113 1 0.996 0.996
ILMN_1681612 1755 0.777777777777778 0.996 0.774666666666667
ILMN_1666469 285220 0.2 0.996 0.1992
ILMN_3237291 51547 1 0.996 0.996
ILMN_3250067 285 1 0.996 0.996
ILMN_2380779 9229 0.866666666666667 0.996 0.8632
ILMN_1777190 1675 1 0.996 0.996
ILMN_1744046 1730 1 0.996 0.996
ILMN_1676611 29085 1 0.996 0.996
ILMN_3268993 23456 1 0.917 0.917
ILMN_2308582 1727 1 0.996 0.996
ILMN_1683194 1634 0.142857142857143 0.996 0.142285714285714
ILMN_1810289 26509 1 0.996 0.996
ILMN_1696189 7881 0.4 0.996 0.3984
ILMN_3242442 150159 1 0.758 0.758
ILMN_1697096 6687 1 0.996 0.996
ILMN_1675583 6687 0.5 0.996 0.498
ILMN_1660794 81606 1 0.996 0.996
ILMN_1811507 81606 1 0.996 0.996
ILMN_3248026 54439 1 0.996 0.996
ILMN_1718900 23510 0.25 0.996 0.249
ILMN_1766000 135293 0.75 0.996 0.747
ILMN_1797331 2895 1 0.996 0.996
ILMN_2241627 9947 1 0.996 0.996
ILMN_1717887 401647 1 0.996 0.996
ILMN_3247945 401647 1 0.996 0.996
ILMN_1797391 10864 1 0.996 0.996
ILMN_2377977 4552 0.666666666666667 0.996 0.664
ILMN_1709820 313 1 0.996 0.996
ILMN_2341626 220972 1 0.996 0.996
ILMN_1691106 55573 0.25 0.996 0.249
ILMN_3260465 100130083 1 0.996 0.996
ILMN_3243142 8850 0.5 0.996 0.498
ILMN_2363586 6386 1 0.996 0.996
ILMN_2363591 6386 1 0.996 0.996
ILMN_1797933 63875 1 0.996 0.996
ILMN_2153332 6310 1 0.996 0.996
ILMN_1688256 6242 0.333333333333333 0.996 0.332
ILMN_3235143 731779 1 0.996 0.996
ILMN_1728147 341277 1 0.996 0.996
ILMN_3212980 54793 1 0.818 0.818
ILMN_1812297 56603 1 0.996 0.996
ILMN_1806907 5074 1 0.996 0.996
ILMN_3248703 692212 1 0.996 0.996
ILMN_1774375 284422 1 0.996 0.996
ILMN_2130525 27075 1 0.996 0.996
ILMN_1669881 27075 1 0.996 0.996
ILMN_1718807 9126 1 0.996 0.996
ILMN_3293885 55527 1 0.996 0.996
ILMN_1800997 441601 1 0.996 0.996
ILMN_3204040 55629 1 0.719 0.719
ILMN_3292320 54793 1 0.699 0.699
ILMN_3247587 55652 1 0.996 0.996
ILMN_1749675 7479 1 0.996 0.996
ILMN_1659099 9475 1 0.996 0.996
ILMN_1778173 50808 1 0.996 0.996
ILMN_1651285 255877 1 0.996 0.996
ILMN_1796119 221302 1 0.996 0.996
ILMN_2371911 4582 1 0.996 0.996
ILMN_1668969 83881 1 0.996 0.996
ILMN_2279367 2204 0.111111111111111 0.996 0.110666666666667
ILMN_2365484 6642 0.8 0.996 0.7968
ILMN_2365479 6642 0.8 0.996 0.7968
ILMN_1761766 2848 1 0.996 0.996
ILMN_3244220 245910 1 0.996 0.996
ILMN_1774604 25953 0.666666666666667 0.996 0.664
ILMN_2363489 9577 1 0.996 0.996
ILMN_1730054 2952 1 0.996 0.996
ILMN_2114720 6590 1 0.996 0.996
ILMN_2211018 6704 1 0.996 0.996
ILMN_1709763 646603 1 0.996 0.996
ILMN_1749372 2687 1 0.996 0.996
ILMN_1793990 3398 1 0.996 0.996
ILMN_2086095 3398 1 0.996 0.996
ILMN_1762151 126520 1 0.996 0.996
ILMN_1697141 80834 1 0.996 0.996
ILMN_3297099 55681 1 0.679 0.679
ILMN_1778897 161514 1 0.996 0.996
ILMN_1747775 2054 0.666666666666667 0.996 0.664
ILMN_1726805 2054 0.666666666666667 0.996 0.664
ILMN_3279712 6611 1 0.679 0.679
ILMN_2238640 5991 0.6 0.996 0.5976
ILMN_1756102 5991 0.6 0.996 0.5976
ILMN_1779488 5991 0.8 0.996 0.7968
ILMN_1702265 84064 1 0.996 0.996
ILMN_3235737 440894 1 0.758 0.758
ILMN_1765578 25976 1 0.996 0.996
ILMN_2152422 401612 0.5 0.996 0.498
ILMN_3248263 54520 1 0.996 0.996
ILMN_1777725 149986 1 0.996 0.996
ILMN_2076658 65008 1 0.996 0.996
ILMN_1795865 53834 1 0.996 0.996
ILMN_1807969 9627 1 0.996 0.996
ILMN_1755727 10765 1 0.996 0.996
ILMN_1700588 135927 1 0.996 0.996
ILMN_3235113 100188893 0.5 0.996 0.498
ILMN_2406106 783 1 0.996 0.996
ILMN_3266964 100128191 1 0.996 0.996
ILMN_1812249 400360 1 0.996 0.996
ILMN_1808913 1454 0.333333333333333 0.996 0.332
ILMN_1668405 645354 1 0.838 0.838
ILMN_2336393 6606 1 0.9565 0.9565
ILMN_3217285 3190 1 0.679 0.679
ILMN_1738992 4332 1 0.996 0.996
ILMN_2078995 80034 1 0.996 0.996
ILMN_3240470 80034 1 0.996 0.996
ILMN_2053829 643866 1 0.996 0.996
ILMN_1750896 55014 1 0.996 0.996
ILMN_1664511 10403 1 0.996 0.996
ILMN_1719664 11099 1 0.996 0.996
ILMN_1728168 51012 1 0.996 0.996
ILMN_2223663 149233 0.5 0.996 0.498
ILMN_2159322 9748 1 0.996 0.996
ILMN_1700834 9748 1 0.996 0.996
ILMN_1681846 163255 1 0.996 0.996
ILMN_1795839 51097 1 0.996 0.996
ILMN_1751886 9985 1 0.996 0.996
ILMN_2317751 9985 1 0.996 0.996
ILMN_1770725 83543 1 0.996 0.996
ILMN_3246401 83543 1 0.996 0.996
ILMN_1767068 4091 1 0.996 0.996
ILMN_2400926 4987 1 0.996 0.996
ILMN_2400922 4987 1 0.996 0.996
ILMN_3213930 6154 1 0.758 0.758
ILMN_1662950 54869 0.5 0.996 0.498
ILMN_1678805 29954 1 0.996 0.996
ILMN_3205604 222234 1 0.798 0.798
ILMN_1714222 92346 1 0.996 0.996
ILMN_1731213 6975 1 0.996 0.996
ILMN_3261292 57593 1 0.996 0.996
ILMN_3248193 54088 1 0.996 0.996
ILMN_1700268 23475 1 0.996 0.996
ILMN_1736814 1207 1 0.996 0.996
ILMN_1808066 11186 0.2 0.996 0.1992
ILMN_1734205 11186 1 0.996 0.996
ILMN_1811957 157922 1 0.996 0.996
ILMN_1725620 79893 1 0.996 0.996
ILMN_1669621 152206 0.5 0.996 0.498
ILMN_1757081 6854 0.5 0.996 0.498
ILMN_1748903 79727 1 0.996 0.996
ILMN_3308395 100302229 1 0.996 0.996
ILMN_1702613 388960 1 0.996 0.996
ILMN_2388585 57120 1 0.996 0.996
ILMN_1718961 665 1 0.996 0.996
ILMN_2045419 665 1 0.996 0.996
ILMN_1659583 9392 1 0.996 0.996
ILMN_3283155 1937 1 0.758 0.758
ILMN_1731525 2707 0.5 0.996 0.498
ILMN_1708805 8202 1 0.996 0.996
ILMN_2090558 27249 1 0.996 0.996
ILMN_1810759 27249 1 0.996 0.996
ILMN_1795183 6035 1 0.996 0.996
ILMN_1744023 3480 1 0.996 0.996
ILMN_1751395 65095 1 0.996 0.996
ILMN_1722390 54108 1 0.996 0.996
ILMN_2193175 51300 1 0.996 0.996
ILMN_1675210 53616 1 0.996 0.996
ILMN_2179873 80012 0.5 0.996 0.498
ILMN_1792353 80012 0.5 0.917 0.4585
ILMN_1729368 8325 1 0.996 0.996
ILMN_1769720 27067 0.428571428571429 0.996 0.426857142857143
ILMN_2256295 10578 0.5 0.857 0.4285
ILMN_1790692 10578 1 0.996 0.996
ILMN_2318459 51754 1 0.996 0.996
ILMN_1665562 5346 0.666666666666667 0.996 0.664
ILMN_1674411 26586 0.833333333333333 0.996 0.83
ILMN_2238389 11155 0.0909090909090909 0.996 0.0905454545454546
ILMN_2305599 11155 1 0.996 0.996
ILMN_1775520 29070 1 0.996 0.996
ILMN_1730931 22902 0.2 0.996 0.1992
ILMN_2224290 79692 1 0.917 0.917
ILMN_3285532 100133123 1 0.996 0.996
ILMN_1793413 57553 0.5 0.996 0.498
ILMN_1670719 7164 0.125 0.996 0.1245
ILMN_1730454 2352 1 0.996 0.996
ILMN_2135321 55349 1 0.996 0.996
ILMN_1789638 84879 1 0.996 0.996
ILMN_1814122 9656 1 0.996 0.996
ILMN_1761176 56850 1 0.996 0.996
ILMN_1719857 56850 1 0.996 0.996
ILMN_3310910 407021 1 0.996 0.996
ILMN_1773459 6664 1 0.996 0.996
ILMN_2223350 57213 1 0.996 0.996
ILMN_1795063 284273 1 0.917 0.917
ILMN_1718128 5042 1 0.996 0.996
ILMN_1789702 2632 1 0.996 0.996
ILMN_1696537 115265 1 0.996 0.996
ILMN_1815874 54187 1 0.996 0.996
ILMN_3243452 619570 1 0.996 0.996
ILMN_1811984 3892 1 0.818 0.818
ILMN_1709708 353140 1 0.996 0.996
ILMN_2407605 79008 1 0.956 0.956
ILMN_1727184 134430 1 0.996 0.996
ILMN_3245292 9693 1 0.996 0.996
ILMN_1763231 84630 0.5 0.996 0.498
ILMN_1659297 8323 1 0.996 0.996
ILMN_1712896 10468 0.5 0.996 0.498
ILMN_1769559 144321 0.5 0.996 0.498
ILMN_1683552 23648 1 0.996 0.996
ILMN_1651652 10313 0.428571428571429 0.996 0.426857142857143
ILMN_2313821 9131 1 0.996 0.996
ILMN_1668408 9131 1 0.996 0.996
ILMN_1708303 126410 1 0.996 0.996
ILMN_1734346 113177 1 0.996 0.996
ILMN_2400546 113177 1 0.903666666666667 0.903666666666667
ILMN_1804789 57805 1 0.996 0.996
ILMN_1699473 57805 1 0.996 0.996
ILMN_1672806 389852 1 0.917 0.917
ILMN_1760256 55696 1 0.996 0.996
ILMN_1775831 100287166 1 0.9565 0.9565
ILMN_1683992 54995 1 0.996 0.996
ILMN_3297679 996 0.625 0.857 0.535625
ILMN_1685761 140870 1 0.996 0.996
ILMN_1812545 11144 0.666666666666667 0.996 0.664
ILMN_3309569 407034 1 0.996 0.996
ILMN_2357260 10898 1 0.996 0.996
ILMN_1660426 10898 1 0.996 0.996
ILMN_2384629 6002 0.833333333333333 0.996 0.83
ILMN_1675947 4504 1 0.996 0.996
ILMN_1670076 27112 1 0.996 0.996
ILMN_1682067 153339 1 0.917 0.917
ILMN_1762582 405 1 0.996 0.996
ILMN_1695290 10979 0.8 0.996 0.7968
ILMN_1751400 8631 1 0.996 0.996
ILMN_1801077 123 1 0.996 0.996
ILMN_2291083 55117 0.333333333333333 0.996 0.332
ILMN_3309314 693173 1 0.996 0.996
ILMN_1733538 6001 1 0.996 0.996
ILMN_1668559 6001 0.5 0.996 0.498
ILMN_2161222 220082 1 0.917 0.917
ILMN_2406586 57545 0.333333333333333 0.996 0.332
ILMN_1682910 51000 1 0.996 0.996
ILMN_1727134 57542 1 0.996 0.996
ILMN_1660674 619207 1 0.996 0.996
ILMN_1715907 404770 0.333333333333333 0.659 0.219666666666667
ILMN_1797744 51673 1 0.996 0.996
ILMN_1712545 6274 1 0.996 0.996
ILMN_1754757 6339 1 0.996 0.996
ILMN_1724865 359787 1 0.917 0.917
ILMN_1704043 643905 1 0.996 0.996
ILMN_1709092 150000 1 0.996 0.996
ILMN_2321292 26100 1 0.996 0.996
ILMN_2324998 25983 1 0.996 0.996
ILMN_1662334 9093 1 0.996 0.996
ILMN_1715417 6403 0.8 0.996 0.7968
ILMN_1795218 22907 0.8 0.996 0.7968
ILMN_2289093 57674 0.2 0.996 0.1992
ILMN_1739751 284129 0.8 0.996 0.7968
ILMN_1674650 54981 1 0.996 0.996
ILMN_1744676 7732 1 0.996 0.996
ILMN_2086612 8418 1 0.956 0.956
ILMN_2352245 166824 1 0.996 0.996
ILMN_1657381 166824 0.5 0.996 0.498
ILMN_2325028 57489 1 0.996 0.996
ILMN_1702073 57489 0.4 0.907 0.3628
ILMN_1711357 353355 1 0.996 0.996
ILMN_1779632 7109 1 0.996 0.996
ILMN_2388272 9862 1 0.996 0.996
ILMN_1711853 9862 1 0.996 0.996
ILMN_1704335 8087 0.333333333333333 0.996 0.332
ILMN_1655330 10407 0.181818181818182 0.996 0.181090909090909
ILMN_1742187 4121 1 0.996 0.996
ILMN_2387731 4731 1 0.996 0.996
ILMN_1712918 4835 1 0.996 0.996
ILMN_1657436 26127 0.666666666666667 0.996 0.664
ILMN_2407482 3704 1 0.996 0.996
ILMN_1718334 3704 1 0.996 0.996
ILMN_1810392 741 1 0.996 0.996
ILMN_1752086 60684 1 0.996 0.996
ILMN_1666827 60684 0.5 0.996 0.498
ILMN_1656672 4638 0.777777777777778 0.917 0.713222222222222
ILMN_1787627 9737 1 0.996 0.996
ILMN_3196687 140828 1 0.996 0.996
ILMN_3273154 140828 1 0.996 0.996
ILMN_1795435 9422 0.333333333333333 0.996 0.332
ILMN_1814856 11094 1 0.996 0.996
ILMN_3247504 23354 0.5 0.996 0.498
ILMN_1665730 23456 1 0.996 0.996
ILMN_1807072 9570 0.2 0.996 0.1992
ILMN_1809291 7102 1 0.996 0.996
ILMN_2120695 7102 1 0.996 0.996
ILMN_1709367 84070 0.25 0.996 0.249
ILMN_2096759 5706 1 0.996 0.996
ILMN_1655316 5706 1 0.996 0.996
ILMN_1734010 55088 1 0.996 0.996
ILMN_1801421 2010 1 0.996 0.996
ILMN_3308678 574433 1 0.996 0.996
ILMN_1805201 5371 0.777777777777778 0.911285714285714 0.708777777777778
ILMN_3289895 151300 1 0.996 0.996
ILMN_1703593 55971 1 0.996 0.996
ILMN_2326273 1117 1 0.996 0.996
ILMN_1659378 83741 1 0.996 0.996
ILMN_2181968 867 1 0.996 0.996
ILMN_1811598 125 0.666666666666667 0.996 0.664
ILMN_2143383 83869 1 0.996 0.996
ILMN_1768867 8546 0.5 0.996 0.498
ILMN_1709044 60436 1 0.996 0.996
ILMN_1696469 8502 1 0.699 0.699
ILMN_1680928 26052 0.5 0.996 0.498
ILMN_1678531 23138 1 0.996 0.996
ILMN_1755536 5204 1 0.996 0.996
ILMN_2325763 7412 1 0.996 0.996
ILMN_2156115 57560 1 0.996 0.996
ILMN_1760617 57560 1 0.996 0.996
ILMN_2254574 51114 0.5 0.996 0.498
ILMN_1784256 50810 1 0.996 0.996
ILMN_3295419 5612 1 0.838 0.838
ILMN_1736741 11228 0.166666666666667 0.996 0.166
ILMN_1727626 390792 1 0.976 0.976
ILMN_2114137 390792 1 0.917 0.917
ILMN_2072391 9297 0.5 0.996 0.498
ILMN_1724708 9363 1 0.996 0.996
ILMN_1739792 391 1 0.996 0.996
ILMN_3279675 6222 1 0.798 0.798
ILMN_1678671 54800 1 0.996 0.996
ILMN_1732516 9735 1 0.996 0.996
ILMN_3310950 406986 1 0.996 0.996
ILMN_1808768 6093 1 0.996 0.996
ILMN_1799815 64132 1 0.996 0.996
ILMN_1742808 7536 1 0.996 0.996
ILMN_1735680 55754 1 0.996 0.996
ILMN_1747460 25829 1 0.996 0.996
ILMN_1735360 55153 1 0.996 0.996
ILMN_1772179 81470 1 0.996 0.996
ILMN_1765409 8027 1 0.996 0.996
ILMN_2237601 10242 0.333333333333333 0.996 0.332
ILMN_2252495 9246 0.5 0.996 0.498
ILMN_2316740 116113 0.375 0.996 0.3735
ILMN_1813490 79187 1 0.996 0.996
ILMN_1694755 79187 1 0.996 0.996
ILMN_1733781 79187 1 0.996 0.996
ILMN_2376980 79187 1 0.996 0.996
ILMN_1689646 79187 1 0.996 0.996
ILMN_1688627 79841 0.666666666666667 0.996 0.664
ILMN_2165463 404037 1 0.996 0.996
ILMN_1712298 157567 0.8 0.996 0.7968
ILMN_3305025 6229 0.125 0.659 0.082375
ILMN_1723381 283629 1 0.996 0.996
ILMN_1790109 199745 1 0.996 0.996
ILMN_2120340 10856 1 0.996 0.996
ILMN_2264205 653121 1 0.917 0.917
ILMN_1695475 10512 1 0.996 0.996
ILMN_3235662 150483 1 0.659 0.659
ILMN_1653211 23439 1 0.996 0.996
ILMN_1745623 283229 1 0.996 0.996
ILMN_3304405 92482 0.666666666666667 0.9615 0.641
ILMN_1762436 7314 0.166666666666667 0.996 0.166
ILMN_2191428 7314 1 0.996 0.996
ILMN_1738738 285492 1 0.996 0.996
ILMN_2181125 63908 1 0.996 0.996
ILMN_1684704 400891 1 0.996 0.996
ILMN_1673466 8383 1 0.996 0.996
ILMN_1704876 84640 0.666666666666667 0.996 0.664
ILMN_1706783 6876 0.5 0.996 0.498
ILMN_1715885 26191 1 0.996 0.996
ILMN_1779597 63924 1 0.996 0.996
ILMN_2092118 2357 1 0.996 0.996
ILMN_1658684 374868 0.571428571428571 0.996 0.569142857142857
ILMN_1659905 60681 1 0.996 0.996
ILMN_1735608 126526 1 0.996 0.996
ILMN_1718173 54825 1 0.996 0.996
ILMN_1720485 128821 1 0.996 0.996
ILMN_2200210 84694 1 0.996 0.996
ILMN_1665280 28972 1 0.996 0.996
ILMN_1719386 51304 1 0.996 0.996
ILMN_1807300 5311 1 0.996 0.996
ILMN_1653829 643338 1 0.996 0.996
ILMN_2208903 1043 1 0.996 0.996
ILMN_1677376 55636 0.714285714285714 0.996 0.711428571428571
ILMN_1696266 7517 1 0.996 0.996
ILMN_2200636 284058 1 0.996 0.996
ILMN_1678235 284058 1 0.996 0.996
ILMN_1667058 1191 1 0.996 0.996
ILMN_1802146 7625 1 0.996 0.996
ILMN_1668582 51185 1 0.996 0.996
ILMN_2225735 51185 1 0.969666666666667 0.969666666666667
ILMN_1772506 521 1 0.996 0.996
ILMN_1726603 521 1 0.996 0.996
ILMN_2320480 100128108 1 0.996 0.996
ILMN_1778242 801 0.5 0.996 0.498
ILMN_1678533 653509 1 0.996 0.996
ILMN_1651563 80022 1 0.996 0.996
ILMN_1655340 51255 1 0.996 0.996
ILMN_1756358 130888 1 0.996 0.996
ILMN_3242137 100128496 1 0.996 0.996
ILMN_2117330 4708 1 0.996 0.996
ILMN_1653200 51310 1 0.996 0.996
ILMN_1660880 6050 1 0.996 0.996
ILMN_2375599 6050 1 0.996 0.996
ILMN_2161971 644150 1 0.996 0.996
ILMN_1799026 54510 0.666666666666667 0.996 0.664
ILMN_2072101 84709 1 0.996 0.996
ILMN_3236160 84709 1 0.996 0.996
ILMN_3210464 1977 0.75 0.877 0.65775
ILMN_1653463 442038 1 0.996 0.996
ILMN_2060115 6653 1 0.996 0.996
ILMN_1759818 6653 1 0.996 0.996
ILMN_2285996 9768 0.666666666666667 0.996 0.664
ILMN_1797408 222698 1 0.996 0.996
ILMN_2153581 222698 1 0.996 0.996
ILMN_1671362 118424 0.2 0.996 0.1992
ILMN_1659599 113451 1 0.996 0.996
ILMN_1716157 55833 1 0.996 0.996
ILMN_2371079 3359 1 0.996 0.996
ILMN_1662070 3359 1 0.996 0.996
ILMN_1655039 10999 1 0.996 0.996
ILMN_1806099 339403 1 0.996 0.996
ILMN_2127298 9002 0.5 0.996 0.498
ILMN_1658333 1893 0.666666666666667 0.996 0.664
ILMN_1813581 1268 1 0.996 0.996
ILMN_1792495 79026 1 0.996 0.996
ILMN_1714567 79026 0.75 0.996 0.747
ILMN_1754839 1665 1 0.996 0.996
ILMN_2168449 1665 1 0.996 0.996
ILMN_2125346 94025 1 0.996 0.996
ILMN_1748840 794 1 0.996 0.996
ILMN_1796677 153020 1 0.917 0.917
ILMN_1695282 2889 0.25 0.996 0.249
ILMN_1718023 327 1 0.996 0.996
ILMN_3240451 221806 0.5 0.996 0.498
ILMN_1714821 101928188 1 0.917 0.917
ILMN_2051972 2719 1 0.996 0.996
ILMN_2396956 11214 1 0.996 0.996
ILMN_1811593 152519 1 0.996 0.996
ILMN_2372379 23269 1 0.996 0.996
ILMN_2372384 23269 1 0.996 0.996
ILMN_1679158 158584 1 0.996 0.996
ILMN_1811450 167555 0.333333333333333 0.996 0.332
ILMN_1804854 1495 1 0.996 0.996
ILMN_1723505 9721 1 0.996 0.996
ILMN_1715607 29082 1 0.996 0.996
ILMN_1737323 347051 1 0.996 0.996
ILMN_1653055 6658 1 0.996 0.996
ILMN_1887648 123624 1 0.996 0.996
ILMN_2100055 123624 1 0.996 0.996
ILMN_1684620 6676 1 0.996 0.996
ILMN_1815639 64599 1 0.996 0.996
ILMN_3240375 102725018 1 0.798 0.798
ILMN_1657395 3156 1 0.917 0.917
ILMN_1687510 388697 1 0.9365 0.9365
ILMN_1679614 27352 0.333333333333333 0.996 0.332
ILMN_1678238 257101 1 0.996 0.996
ILMN_1680130 54808 0.666666666666667 0.996 0.664
ILMN_1725294 8905 0.25 0.917 0.22925
ILMN_2189668 55190 1 0.996 0.996
ILMN_1657442 104 0.111111111111111 0.996 0.110666666666667
ILMN_1796611 643226 1 0.996 0.996
ILMN_1742859 55902 0.333333333333333 0.996 0.332
ILMN_1809433 7494 1 0.996 0.996
ILMN_1812112 8747 1 0.996 0.996
ILMN_1694140 134265 1 0.996 0.996
ILMN_1678252 3069 0.125 0.996 0.1245
ILMN_1756426 3069 0.375 0.996 0.3735
ILMN_1798472 550112 1 0.996 0.996
ILMN_3244940 677844 1 0.996 0.996
ILMN_1683498 6130 0.5 0.758 0.379
ILMN_1757532 9751 1 0.996 0.996
ILMN_1714083 57563 1 0.996 0.996
ILMN_2189222 57563 1 0.996 0.996
ILMN_1686835 79915 1 0.996 0.996
ILMN_1732374 79915 1 0.996 0.996
ILMN_1781231 54977 1 0.996 0.996
ILMN_1656165 8239 1 0.996 0.996
ILMN_1679133 1992 1 0.996 0.996
ILMN_1714896 9733 1 0.996 0.996
ILMN_2225061 131405 1 0.996 0.996
ILMN_1714774 131405 1 0.996 0.996
ILMN_1809086 54464 0.666666666666667 0.996 0.664
ILMN_1771093 84330 1 0.996 0.996
ILMN_1763637 9711 1 0.996 0.996
ILMN_2109156 5902 0.8 0.996 0.7968
ILMN_1721457 5902 1 0.996 0.996
ILMN_1722537 284085 1 0.996 0.996
ILMN_3248836 100131997 1 0.679 0.679
ILMN_3221721 9659 0.272727272727273 0.930166666666667 0.253681818181818
ILMN_1683859 6541 1 0.996 0.996
ILMN_1756254 4825 1 0.996 0.996
ILMN_2168992 84085 1 0.996 0.996
ILMN_1700232 84085 1 0.996 0.996
ILMN_3308148 693197 1 0.996 0.996
ILMN_3297605 387644 1 0.719 0.719
ILMN_1741843 343035 1 0.996 0.996
ILMN_3241495 728655 1 0.996 0.996
ILMN_1684391 5351 1 0.996 0.996
ILMN_2328327 6525 1 0.996 0.996
ILMN_2250445 6525 0.333333333333333 0.996 0.332
ILMN_2270845 54663 1 0.996 0.996
ILMN_1690291 200014 0.25 0.996 0.249
ILMN_1667504 7273 0.222222222222222 0.996 0.221333333333333
ILMN_2128048 56132 1 0.996 0.996
ILMN_2381206 1723 1 0.996 0.996
ILMN_3299421 386746 1 0.996 0.996
ILMN_1776845 8350 0.1 0.996 0.0996
ILMN_3268962 3195 0.5 0.857 0.4285
ILMN_1793522 5564 1 0.996 0.996
ILMN_1795338 29799 0.5 0.996 0.498
ILMN_1664581 79778 1 0.996 0.996
ILMN_1712291 79778 0.5 0.996 0.498
ILMN_1810584 3554 1 0.996 0.996
ILMN_3253105 100130274 1 0.996 0.996
ILMN_2384216 54464 0.666666666666667 0.996 0.664
ILMN_2409167 302 1 0.996 0.996
ILMN_1751666 26086 0.75 0.996 0.747
ILMN_1667064 26086 0.5 0.996 0.498
ILMN_1687273 9790 0.25 0.679 0.16975
ILMN_2362902 83593 1 0.996 0.996
ILMN_1756052 8715 1 0.996 0.996
ILMN_1707055 79927 1 0.917 0.917
ILMN_2332440 10242 1 0.996 0.996
ILMN_1687331 10242 0.666666666666667 0.996 0.664
ILMN_1792959 10242 1 0.996 0.996
ILMN_2167805 4060 1 0.996 0.996
ILMN_1790529 4060 1 0.996 0.996
ILMN_1792955 126298 1 0.996 0.996
ILMN_1781155 4067 1 0.996 0.996
ILMN_3309844 554212 1 0.996 0.996
ILMN_1726496 6400 0.333333333333333 0.996 0.332
ILMN_1662843 963 1 0.996 0.996
ILMN_2413808 963 1 0.996 0.996
